"lemma","text.content","text.beginOffset","partOfSpeech.tag","dependencyEdge.headTokenIndex","dependencyEdge.label","text_id"
"so","so",-1,"CONJ",9,"CC",328
"he","he",-1,"PRON",33,"NSUBJ",328
"try","tried",-1,"VERB",9,"CONJ",328
"to","to",-1,"PRT",35,"AUX",328
"put","put",-1,"VERB",40,"CSUBJ",328
"the","the",-1,"DET",39,"DET",328
"whole","whole",-1,"ADJ",39,"AMOD",328
"racist","racist",-1,"ADJ",39,"AMOD",328
"birther","birther",-1,"NOUN",35,"DOBJ",328
"lie","lie",-1,"VERB",33,"CCOMP",328
"to","to",-1,"ADP",40,"PREP",328
"bed","bed",-1,"NOUN",41,"POBJ",328
".",".",-1,"PUNCT",9,"P",328
"But","But",-1,"CONJ",5,"CC",329
"it","it",-1,"PRON",5,"NSUBJPASS",329
"ca","ca",-1,"VERB",5,"AUX",329
"n't","n't",-1,"ADV",5,"NEG",329
"be","be",-1,"VERB",5,"AUXPASS",329
"dismiss","dismissed",-1,"VERB",5,"ROOT",329
"that","that",-1,"ADP",5,"DOBJ",329
"easily","easily",-1,"ADV",5,"ADVMOD",329
".",".",-1,"PUNCT",5,"P",329
"He","He",-1,"PRON",12,"NSUBJ",329
"have","has",-1,"VERB",12,"AUX",329
"really","really",-1,"ADV",12,"ADVMOD",329
"start","started",-1,"VERB",12,"ROOT",329
"his","his",-1,"PRON",15,"POSS",329
"political","political",-1,"ADJ",15,"AMOD",329
"activity","activity",-1,"NOUN",12,"DOBJ",329
"base","based",-1,"VERB",12,"PREP",329
"on","on",-1,"ADP",16,"PCOMP",329
"this","this",-1,"DET",20,"DET",329
"racist","racist",-1,"ADJ",20,"AMOD",329
"lie","lie",-1,"NOUN",17,"POBJ",329
"that","that",-1,"ADP",26,"MARK",329
"our","our",-1,"PRON",25,"POSS",329
"first","first",-1,"ADJ",25,"AMOD",329
"black","black",-1,"ADJ",25,"AMOD",329
"president","president",-1,"NOUN",26,"NSUBJ",329
"be","was",-1,"VERB",20,"CCOMP",329
"not","not",-1,"ADV",26,"NEG",329
"an","an",-1,"DET",30,"DET",329
"American","American",-1,"ADJ",30,"AMOD",329
"citizen","citizen",-1,"NOUN",26,"ATTR",329
".",".",-1,"PUNCT",12,"P",329
"There","There",-1,"DET",33,"EXPL",329
"be","was",-1,"VERB",33,"ROOT",329
"absolutely","absolutely",-1,"ADV",33,"ADVMOD",329
"no","no",-1,"DET",36,"DET",329
"evidence","evidence",-1,"NOUN",33,"NSUBJ",329
"for","for",-1,"ADP",36,"PREP",329
"it","it",-1,"PRON",37,"POBJ",329
",",",",-1,"PUNCT",33,"P",329
"but","but",-1,"CONJ",33,"CC",329
"he","he",-1,"PRON",42,"NSUBJ",329
"persist","persisted",-1,"VERB",33,"CONJ",329
",",",",-1,"PUNCT",42,"P",329
"he","he",-1,"PRON",45,"NSUBJ",329
"persist","persisted",-1,"VERB",42,"CONJ",329
"year","year",-1,"NOUN",45,"TMOD",329
"after","after",-1,"ADP",45,"PREP",329
"year","year",-1,"NOUN",47,"POBJ",329
",",",",-1,"PUNCT",42,"P",329
"because","because",-1,"ADP",68,"MARK",329
"some","some",-1,"DET",56,"DEP",329
"of","of",-1,"ADP",51,"PREP",329
"his","his",-1,"PRON",54,"POSS",329
"supporter","supporters",-1,"NOUN",52,"POBJ",329
",",",",-1,"PUNCT",56,"P",329
"person","people",-1,"NOUN",68,"NSUBJ",329
"that","that",-1,"ADP",60,"DOBJ",329
"he","he",-1,"PRON",60,"NSUBJ",329
"be","was",-1,"VERB",60,"AUX",329
"try","trying",-1,"VERB",56,"RCMOD",329
"to","to",-1,"PRT",62,"AUX",329
"bring","bring",-1,"VERB",60,"XCOMP",329
"into","into",-1,"ADP",62,"PREP",329
"his","his",-1,"PRON",65,"POSS",329
"fold","fold",-1,"NOUN",63,"POBJ",329
",",",",-1,"PUNCT",68,"P",329
"apparently","apparently",-1,"ADV",68,"ADVMOD",329
"believe","believed",-1,"VERB",42,"ADVCL",329
"it","it",-1,"PRON",68,"DOBJ",329
"or","or",-1,"CONJ",68,"CC",329
"want","wanted",-1,"VERB",68,"CONJ",329
"to","to",-1,"PRT",73,"AUX",329
"believe","believe",-1,"VERB",71,"XCOMP",329
"it","it",-1,"PRON",73,"DOBJ",329
".",".",-1,"PUNCT",33,"P",329
"But","But",-1,"CONJ",5,"CC",330
",",",",-1,"PUNCT",2,"P",330
"remember","remember",-1,"VERB",5,"PARATAXIS",330
",",",",-1,"PUNCT",2,"P",330
"Donald","Donald",-1,"NOUN",5,"NSUBJ",330
"start","started",-1,"VERB",5,"ROOT",330
"his","his",-1,"PRON",7,"POSS",330
"career","career",-1,"NOUN",5,"DOBJ",330
"back","back",-1,"ADV",5,"ADVMOD",330
"in","in",-1,"ADP",5,"PREP",330
"1973","1973",-1,"NUM",9,"POBJ",330
"be","being",-1,"VERB",12,"AUXPASS",330
"sue","sued",-1,"VERB",5,"XCOMP",330
"by","by",-1,"ADP",12,"PREP",330
"the","the",-1,"DET",16,"DET",330
"Justice","Justice",-1,"NOUN",16,"TITLE",330
"Department","Department",-1,"NOUN",13,"POBJ",330
"for","for",-1,"ADP",12,"PREP",330
"racial","racial",-1,"ADJ",19,"AMOD",330
"discrimination","discrimination",-1,"NOUN",17,"POBJ",330
"because","because",-1,"ADP",24,"MARK",330
"he","he",-1,"PRON",24,"NSUBJ",330
"would","would",-1,"VERB",24,"AUX",330
"not","not",-1,"ADV",24,"NEG",330
"rent","rent",-1,"VERB",12,"ADVCL",330
"apartment","apartments",-1,"NOUN",24,"DOBJ",330
"in","in",-1,"ADP",24,"PREP",330
"one","one",-1,"NUM",26,"POBJ",330
"of","of",-1,"ADP",27,"PREP",330
"his","his",-1,"PRON",30,"POSS",330
"development","developments",-1,"NOUN",28,"POBJ",330
"to","to",-1,"ADP",30,"PREP",330
"African","African",-1,"NOUN",34,"NN",330
"-","-",-1,"PUNCT",34,"P",330
"Americans","Americans",-1,"NOUN",31,"POBJ",330
",",",",-1,"PUNCT",5,"P",330
"and","and",-1,"CONJ",5,"CC",330
"he","he",-1,"PRON",38,"NSUBJ",330
"make","made",-1,"VERB",5,"CONJ",330
"sure","sure",-1,"ADJ",38,"ACOMP",330
"that","that",-1,"ADP",47,"MARK",330
"the","the",-1,"DET",42,"DET",330
"person","people",-1,"NOUN",47,"NSUBJ",330
"who","who",-1,"PRON",44,"NSUBJ",330
"work","worked",-1,"VERB",42,"RCMOD",330
"for","for",-1,"ADP",44,"PREP",330
"him","him",-1,"PRON",45,"POBJ",330
"understand","understood",-1,"VERB",39,"CCOMP",330
"that","that",-1,"DET",49,"NSUBJ",330
"be","was",-1,"VERB",47,"CCOMP",330
"the","the",-1,"DET",51,"DET",330
"policy","policy",-1,"NOUN",49,"ATTR",330
".",".",-1,"PUNCT",5,"P",330
"He","He",-1,"PRON",56,"NSUBJPASS",330
"actually","actually",-1,"ADV",56,"ADVMOD",330
"be","was",-1,"VERB",56,"AUXPASS",330
"sue","sued",-1,"VERB",56,"ROOT",330
"twice","twice",-1,"ADV",56,"ADVMOD",330
"by","by",-1,"ADP",56,"PREP",330
"the","the",-1,"DET",61,"DET",330
"Justice","Justice",-1,"NOUN",61,"TITLE",330
"Department","Department",-1,"NOUN",58,"POBJ",330
".",".",-1,"PUNCT",56,"P",330
"So","So",-1,"CONJ",2,"CC",331
"he","he",-1,"PRON",2,"NSUBJ",331
"have","has",-1,"VERB",2,"ROOT",331
"a","a",-1,"DET",5,"DET",331
"long","long",-1,"ADJ",5,"AMOD",331
"record","record",-1,"NOUN",2,"DOBJ",331
"of","of",-1,"ADP",5,"PREP",331
"engage","engaging",-1,"VERB",6,"PCOMP",331
"in","in",-1,"ADP",7,"PREP",331
"racist","racist",-1,"ADJ",10,"AMOD",331
"behavior","behavior",-1,"NOUN",8,"POBJ",331
".",".",-1,"PUNCT",2,"P",331
"And","And",-1,"CONJ",16,"CC",331
"the","the",-1,"DET",15,"DET",331
"birther","birther",-1,"NOUN",15,"NN",331
"lie","lie",-1,"NOUN",16,"NSUBJ",331
"be","was",-1,"VERB",16,"ROOT",331
"a","a",-1,"DET",20,"DET",331
"very","very",-1,"ADV",19,"ADVMOD",331
"hurtful","hurtful",-1,"ADJ",20,"AMOD",331
"one","one",-1,"NOUN",16,"ATTR",331
".",".",-1,"PUNCT",16,"P",331
"You","You",-1,"PRON",23,"NSUBJ",331
"know","know",-1,"VERB",27,"PARATAXIS",331
",",",",-1,"PUNCT",27,"P",331
"Barack","Barack",-1,"NOUN",26,"NN",331
"Obama","Obama",-1,"NOUN",27,"NSUBJ",331
"be","is",-1,"VERB",27,"ROOT",331
"a","a",-1,"DET",29,"DET",331
"man","man",-1,"NOUN",27,"ATTR",331
"of","of",-1,"ADP",29,"PREP",331
"great","great",-1,"ADJ",32,"AMOD",331
"dignity","dignity",-1,"NOUN",30,"POBJ",331
".",".",-1,"PUNCT",27,"P",331
"And","And",-1,"CONJ",37,"CC",331
"I","I",-1,"PRON",37,"NSUBJ",331
"could","could",-1,"VERB",37,"AUX",331
"tell","tell",-1,"VERB",37,"ROOT",331
"how","how",-1,"ADV",39,"ADVMOD",331
"much","much",-1,"ADJ",41,"ADVMOD",331
"it","it",-1,"PRON",41,"NSUBJ",331
"bother","bothered",-1,"VERB",37,"CCOMP",331
"him","him",-1,"PRON",41,"DOBJ",331
"and","and",-1,"CONJ",37,"CC",331
"annoy","annoyed",-1,"VERB",37,"CONJ",331
"him","him",-1,"PRON",44,"DOBJ",331
"that","that",-1,"ADP",50,"MARK",331
"this","this",-1,"DET",50,"NSUBJPASS",331
"be","was",-1,"VERB",50,"AUX",331
"be","being",-1,"VERB",50,"AUXPASS",331
"tout","touted",-1,"VERB",44,"CCOMP",331
"and","and",-1,"CONJ",50,"CC",331
"use","used",-1,"VERB",50,"CONJ",331
"against","against",-1,"ADP",52,"PREP",331
"him","him",-1,"PRON",53,"POBJ",331
".",".",-1,"PUNCT",37,"P",331
"But","But",-1,"CONJ",2,"CC",332
"I","I",-1,"PRON",2,"NSUBJ",332
"like","like",-1,"VERB",2,"ROOT",332
"to","to",-1,"PRT",4,"AUX",332
"remember","remember",-1,"VERB",2,"XCOMP",332
"what","what",-1,"PRON",8,"DOBJ",332
"Michelle","Michelle",-1,"NOUN",7,"NN",332
"Obama","Obama",-1,"NOUN",8,"NSUBJ",332
"say","said",-1,"VERB",4,"CCOMP",332
"in","in",-1,"ADP",8,"PREP",332
"her","her",-1,"PRON",12,"POSS",332
"amazing","amazing",-1,"ADJ",12,"AMOD",332
"speech","speech",-1,"NOUN",9,"POBJ",332
"at","at",-1,"ADP",12,"PREP",332
"our","our",-1,"PRON",17,"POSS",332
"Democratic","Democratic",-1,"NOUN",17,"NN",332
"National","National",-1,"NOUN",17,"NN",332
"Convention","Convention",-1,"NOUN",13,"POBJ",332
":",":",-1,"PUNCT",2,"P",332
"When","When",-1,"ADV",21,"ADVMOD",332
"they","they",-1,"PRON",21,"NSUBJ",332
"go","go",-1,"VERB",25,"ADVCL",332
"low","low",-1,"ADJ",21,"ACOMP",332
",",",",-1,"PUNCT",25,"P",332
"we","we",-1,"PRON",25,"NSUBJ",332
"go","go",-1,"VERB",2,"PARATAXIS",332
"high","high",-1,"ADJ",25,"ACOMP",332
".",".",-1,"PUNCT",2,"P",332
"And","And",-1,"CONJ",31,"CC",332
"Barack","Barack",-1,"NOUN",30,"NN",332
"Obama","Obama",-1,"NOUN",31,"NSUBJ",332
"go","went",-1,"VERB",31,"ROOT",332
"high","high",-1,"ADJ",31,"ACOMP",332
",",",",-1,"PUNCT",31,"P",332
"despite","despite",-1,"ADP",31,"PREP",332
"Donald","Donald",-1,"NOUN",36,"NN",332
"Trump","Trump",-1,"NOUN",39,"POSS",332
"'s","'s",-1,"PRT",36,"PS",332
"good","best",-1,"ADJ",39,"AMOD",332
"effort","efforts",-1,"NOUN",34,"POBJ",332
"to","to",-1,"PRT",41,"AUX",332
"bring","bring",-1,"VERB",39,"VMOD",332
"him","him",-1,"PRON",41,"DOBJ",332
"down","down",-1,"PRT",41,"PRT",332
".",".",-1,"PUNCT",31,"P",332
"Mr.","Mr.",-1,"NOUN",1,"TITLE",333
"Trump","Trump",-1,"NOUN",5,"NSUBJ",333
",",",",-1,"PUNCT",5,"P",333
"you","you",-1,"PRON",5,"NSUBJ",333
"can","can",-1,"VERB",5,"AUX",333
"respond","respond",-1,"VERB",5,"ROOT",333
"and","and",-1,"CONJ",5,"CC",333
"we","we",-1,"PRON",9,"NSUBJ",333
"be","'re",-1,"VERB",9,"AUX",333
"go","going",-1,"VERB",5,"CONJ",333
"to","to",-1,"PRT",11,"AUX",333
"move","move",-1,"VERB",9,"XCOMP",333
"on","on",-1,"ADP",11,"PREP",333
"to","to",-1,"ADP",12,"PCOMP",333
"the","the",-1,"DET",16,"DET",333
"next","next",-1,"ADJ",16,"AMOD",333
"segment","segment",-1,"NOUN",13,"POBJ",333
".",".",-1,"PUNCT",5,"P",333
"I","I",-1,"PRON",2,"NSUBJ",334
"would","would",-1,"VERB",2,"AUX",334
"love","love",-1,"VERB",2,"ROOT",334
"to","to",-1,"PRT",4,"AUX",334
"respond","respond",-1,"VERB",2,"XCOMP",334
".",".",-1,"PUNCT",2,"P",334
"First","First",-1,"ADV",11,"ADVMOD",334
"of","of",-1,"ADP",6,"PREP",334
"all","all",-1,"DET",7,"POBJ",334
",",",",-1,"PUNCT",11,"P",334
"I","I",-1,"PRON",11,"NSUBJ",334
"get","got",-1,"VERB",11,"ROOT",334
"to","to",-1,"PRT",13,"AUX",334
"watch","watch",-1,"VERB",11,"XCOMP",334
"in","in",-1,"ADP",13,"PREP",334
"prepare","preparing",-1,"VERB",14,"PCOMP",334
"for","for",-1,"ADP",15,"PREP",334
"this","this",-1,"DET",16,"POBJ",334
"some","some",-1,"DET",15,"DOBJ",334
"of","of",-1,"ADP",18,"PREP",334
"your","your",-1,"PRON",21,"POSS",334
"debate","debates",-1,"NOUN",19,"POBJ",334
"against","against",-1,"ADP",21,"PREP",334
"Barack","Barack",-1,"NOUN",24,"NN",334
"Obama","Obama",-1,"NOUN",22,"POBJ",334
".",".",-1,"PUNCT",11,"P",334
"You","You",-1,"PRON",27,"NSUBJ",334
"treat","treated",-1,"VERB",27,"ROOT",334
"him","him",-1,"PRON",27,"DOBJ",334
"with","with",-1,"ADP",27,"PREP",334
"terrible","terrible",-1,"ADJ",31,"AMOD",334
"disrespect","disrespect",-1,"NOUN",29,"POBJ",334
".",".",-1,"PUNCT",27,"P",334
"And","And",-1,"CONJ",35,"CC",334
"I","I",-1,"PRON",35,"NSUBJ",334
"watch","watched",-1,"VERB",35,"ROOT",334
"the","the",-1,"DET",37,"DET",334
"way","way",-1,"NOUN",35,"DOBJ",334
"you","you",-1,"PRON",39,"NSUBJ",334
"talk","talk",-1,"VERB",37,"RCMOD",334
"now","now",-1,"ADV",39,"ADVMOD",334
"about","about",-1,"ADP",39,"PREP",334
"how","how",-1,"ADV",43,"ADVMOD",334
"lovely","lovely",-1,"ADJ",45,"ACOMP",334
"everything","everything",-1,"NOUN",45,"NSUBJ",334
"be","is",-1,"VERB",41,"PCOMP",334
"and","and",-1,"CONJ",45,"CC",334
"how","how",-1,"ADV",48,"ADVMOD",334
"wonderful","wonderful",-1,"ADJ",50,"ACOMP",334
"you","you",-1,"PRON",50,"NSUBJ",334
"be","are",-1,"VERB",45,"CONJ",334
".",".",-1,"PUNCT",35,"P",334
"It","It",-1,"PRON",55,"NSUBJ",334
"do","does",-1,"VERB",55,"AUX",334
"n't","n't",-1,"ADV",55,"NEG",334
"work","work",-1,"VERB",55,"ROOT",334
"that","that",-1,"DET",57,"DET",334
"way","way",-1,"NOUN",55,"DOBJ",334
".",".",-1,"PUNCT",55,"P",334
"You","You",-1,"PRON",60,"NSUBJ",334
"be","were",-1,"VERB",60,"ROOT",334
"after","after",-1,"ADP",60,"PREP",334
"him","him",-1,"PRON",61,"POBJ",334
",",",",-1,"PUNCT",60,"P",334
"you","you",-1,"PRON",66,"NSUBJ",334
"be","were",-1,"VERB",66,"AUX",334
"try","trying",-1,"VERB",60,"PARATAXIS",334
"to","to",-1,"PRT",66,"XCOMP",334
"—","—",-1,"PUNCT",60,"P",334
"you","you",-1,"PRON",71,"NSUBJ",334
"even","even",-1,"ADV",71,"ADVMOD",334
"send","sent",-1,"VERB",60,"PARATAXIS",334
"out","out",-1,"PRT",71,"PRT",334
"or","or",-1,"CONJ",71,"CC",334
"your","your",-1,"PRON",75,"POSS",334
"campaign","campaign",-1,"NOUN",76,"NSUBJ",334
"send","sent",-1,"VERB",71,"CONJ",334
"out","out",-1,"PRT",76,"PRT",334
"picture","pictures",-1,"NOUN",76,"DOBJ",334
"of","of",-1,"ADP",78,"PREP",334
"him","him",-1,"PRON",79,"POBJ",334
"in","in",-1,"ADP",76,"PREP",334
"a","a",-1,"DET",84,"DET",334
"certain","certain",-1,"ADJ",84,"AMOD",334
"garb","garb",-1,"NOUN",81,"POBJ",334
",",",",-1,"PUNCT",84,"P",334
"very","very",-1,"ADV",87,"ADVMOD",334
"famous","famous",-1,"ADJ",88,"AMOD",334
"picture","pictures",-1,"NOUN",84,"APPOS",334
".",".",-1,"PUNCT",60,"P",334
"I","I",-1,"PRON",93,"NSUBJ",334
"do","do",-1,"VERB",93,"AUX",334
"n't","n't",-1,"ADV",93,"NEG",334
"think","think",-1,"VERB",93,"ROOT",334
"you","you",-1,"PRON",96,"NSUBJ",334
"can","can",-1,"VERB",96,"AUX",334
"deny","deny",-1,"VERB",93,"CCOMP",334
"that","that",-1,"DET",96,"DOBJ",334
".",".",-1,"PUNCT",93,"P",334
"But","But",-1,"CONJ",8,"CC",335
"just","just",-1,"ADV",3,"ADVMOD",335
"last","last",-1,"ADJ",3,"AMOD",335
"week","week",-1,"NOUN",8,"TMOD",335
",",",",-1,"PUNCT",8,"P",335
"your","your",-1,"PRON",7,"POSS",335
"campaign","campaign",-1,"NOUN",7,"NN",335
"manager","manager",-1,"NOUN",8,"NSUBJ",335
"say","said",-1,"VERB",8,"ROOT",335
"it","it",-1,"PRON",10,"NSUBJ",335
"be","was",-1,"VERB",8,"CCOMP",335
"true","true",-1,"ADJ",10,"ACOMP",335
".",".",-1,"PUNCT",8,"P",335
"So","So",-1,"ADV",27,"ADVMOD",335
"when","when",-1,"ADV",16,"ADVMOD",335
"you","you",-1,"PRON",16,"NSUBJ",335
"try","tried",-1,"VERB",27,"ADVCL",335
"to","to",-1,"PRT",18,"AUX",335
"act","act",-1,"VERB",16,"XCOMP",335
"holy","holier",-1,"ADJ",18,"ACOMP",335
"than","than",-1,"ADP",19,"PREP",335
"thou","thou",-1,"PRON",20,"POBJ",335
",",",",-1,"PUNCT",27,"P",335
"it","it",-1,"PRON",27,"NSUBJ",335
"really","really",-1,"ADV",27,"ADVMOD",335
"do","does",-1,"VERB",27,"AUX",335
"n't","n't",-1,"ADV",27,"NEG",335
"work","work",-1,"VERB",27,"ROOT",335
".",".",-1,"PUNCT",27,"P",335
"It","It",-1,"PRON",31,"NSUBJ",335
"really","really",-1,"ADV",31,"ADVMOD",335
"do","does",-1,"VERB",31,"ROOT",335
"n't","n't",-1,"ADV",31,"NEG",335
".",".",-1,"PUNCT",31,"P",335
"Now","Now",-1,"ADV",17,"ADVMOD",336
",",",",-1,"PUNCT",17,"P",336
"as","as",-1,"ADV",3,"ADVMOD",336
"far","far",-1,"ADV",17,"ADVMOD",336
"as","as",-1,"ADP",3,"PREP",336
"the","the",-1,"DET",6,"DET",336
"lawsuit","lawsuit",-1,"NOUN",4,"POBJ",336
",",",",-1,"PUNCT",17,"P",336
"yes","yes",-1,"X",17,"DISCOURSE",336
",",",",-1,"PUNCT",17,"P",336
"when","when",-1,"ADV",12,"ADVMOD",336
"I","I",-1,"PRON",12,"NSUBJ",336
"be","was",-1,"VERB",17,"ADVCL",336
"very","very",-1,"ADV",14,"ADVMOD",336
"young","young",-1,"ADJ",12,"ACOMP",336
",",",",-1,"PUNCT",17,"P",336
"I","I",-1,"PRON",17,"NSUBJ",336
"go","went",-1,"VERB",17,"ROOT",336
"into","into",-1,"ADP",17,"PREP",336
"my","my",-1,"PRON",20,"POSS",336
"father","father",-1,"NOUN",22,"POSS",336
"'s","'s",-1,"PRT",20,"PS",336
"company","company",-1,"NOUN",18,"POBJ",336
",",",",-1,"PUNCT",17,"P",336
"have","had",-1,"VERB",17,"CONJ",336
"a","a",-1,"DET",28,"DET",336
"real","real",-1,"ADJ",27,"AMOD",336
"estate","estate",-1,"NOUN",28,"NN",336
"company","company",-1,"NOUN",24,"DOBJ",336
"in","in",-1,"ADP",28,"PREP",336
"Brooklyn","Brooklyn",-1,"NOUN",29,"POBJ",336
"and","and",-1,"CONJ",30,"CC",336
"Queens","Queens",-1,"NOUN",30,"CONJ",336
",",",",-1,"PUNCT",17,"P",336
"and","and",-1,"CONJ",17,"CC",336
"we","we",-1,"PRON",49,"NSUBJ",336
",",",",-1,"PUNCT",49,"P",336
"along","along",-1,"ADP",49,"PREP",336
"with","with",-1,"ADP",37,"PCOMP",336
"many","many",-1,"ADJ",43,"AMOD",336
",",",",-1,"PUNCT",43,"P",336
"many","many",-1,"ADJ",43,"AMOD",336
"other","other",-1,"ADJ",43,"AMOD",336
"company","companies",-1,"NOUN",38,"POBJ",336
"throughout","throughout",-1,"ADP",43,"PREP",336
"the","the",-1,"DET",46,"DET",336
"country","country",-1,"NOUN",44,"POBJ",336
"—","—",-1,"PUNCT",49,"P",336
"it","it",-1,"PRON",49,"NSUBJ",336
"be","was",-1,"VERB",17,"CONJ",336
"a","a",-1,"DET",52,"DET",336
"federal","federal",-1,"ADJ",52,"AMOD",336
"lawsuit","lawsuit",-1,"NOUN",55,"NSUBJPASS",336
"—","—",-1,"PUNCT",52,"P",336
"be","were",-1,"VERB",55,"AUXPASS",336
"sue","sued",-1,"VERB",49,"CCOMP",336
".",".",-1,"PUNCT",17,"P",336
"We","We",-1,"PRON",58,"NSUBJ",336
"settle","settled",-1,"VERB",58,"ROOT",336
"the","the",-1,"DET",60,"DET",336
"suit","suit",-1,"NOUN",58,"DOBJ",336
"with","with",-1,"ADP",58,"PREP",336
"zero","zero",-1,"NUM",61,"POBJ",336
"—","—",-1,"PUNCT",58,"P",336
"with","with",-1,"ADP",58,"PREP",336
"no","no",-1,"DET",66,"DET",336
"admission","admission",-1,"NOUN",64,"POBJ",336
"of","of",-1,"ADP",66,"PREP",336
"guilt","guilt",-1,"NOUN",67,"POBJ",336
".",".",-1,"PUNCT",58,"P",336
"It","It",-1,"PRON",71,"NSUBJ",336
"be","was",-1,"VERB",71,"ROOT",336
"very","very",-1,"ADV",73,"ADVMOD",336
"easy","easy",-1,"ADJ",71,"ACOMP",336
"to","to",-1,"PRT",75,"AUX",336
"do","do",-1,"VERB",73,"XCOMP",336
".",".",-1,"PUNCT",71,"P",336
"I","I",-1,"PRON",1,"NSUBJ",337
"notice","notice",-1,"VERB",1,"ROOT",337
"you","you",-1,"PRON",3,"NSUBJ",337
"bring","bring",-1,"VERB",1,"CCOMP",337
"that","that",-1,"DET",3,"DOBJ",337
"up","up",-1,"PRT",3,"PRT",337
"a","a",-1,"DET",7,"DET",337
"lot","lot",-1,"NOUN",3,"DOBJ",337
".",".",-1,"PUNCT",1,"P",337
"And","And",-1,"CONJ",16,"CC",337
",",",",-1,"PUNCT",12,"P",337
"you","you",-1,"PRON",12,"NSUBJ",337
"know","know",-1,"VERB",16,"PARATAXIS",337
",",",",-1,"PUNCT",12,"P",337
"I","I",-1,"PRON",16,"NSUBJ",337
"also","also",-1,"ADV",16,"ADVMOD",337
"notice","notice",-1,"VERB",16,"ROOT",337
"the","the",-1,"DET",20,"DET",337
"very","very",-1,"ADV",19,"ADVMOD",337
"nasty","nasty",-1,"ADJ",20,"AMOD",337
"commercial","commercials",-1,"NOUN",16,"DOBJ",337
"that","that",-1,"DET",23,"DOBJ",337
"you","you",-1,"PRON",23,"NSUBJ",337
"do","do",-1,"VERB",20,"RCMOD",337
"on","on",-1,"ADP",23,"PREP",337
"me","me",-1,"PRON",24,"POBJ",337
"in","in",-1,"ADP",23,"PREP",337
"so","so",-1,"ADV",28,"ADVMOD",337
"many","many",-1,"ADJ",30,"AMOD",337
"different","different",-1,"ADJ",30,"AMOD",337
"way","ways",-1,"NOUN",26,"POBJ",337
",",",",-1,"PUNCT",20,"P",337
"which","which",-1,"DET",36,"DOBJ",337
"I","I",-1,"PRON",36,"NSUBJ",337
"do","do",-1,"VERB",36,"AUX",337
"n't","n't",-1,"ADV",36,"NEG",337
"do","do",-1,"VERB",20,"RCMOD",337
"on","on",-1,"ADP",36,"PREP",337
"you","you",-1,"PRON",37,"POBJ",337
".",".",-1,"PUNCT",16,"P",337
"Maybe","Maybe",-1,"ADV",43,"ADVMOD",337
"I","I",-1,"PRON",43,"NSUBJ",337
"be","'m",-1,"VERB",43,"AUX",337
"try","trying",-1,"VERB",43,"ROOT",337
"to","to",-1,"PRT",45,"AUX",337
"save","save",-1,"VERB",43,"XCOMP",337
"the","the",-1,"DET",47,"DET",337
"money","money",-1,"NOUN",45,"DOBJ",337
".",".",-1,"PUNCT",43,"P",337
"But","But",-1,"CONJ",5,"CC",338
",",",",-1,"PUNCT",5,"P",338
"frankly","frankly",-1,"ADV",5,"ADVMOD",338
",",",",-1,"PUNCT",5,"P",338
"I","I",-1,"PRON",5,"NSUBJ",338
"look","look",-1,"VERB",5,"ROOT",338
"—","—",-1,"PUNCT",5,"P",338
"I","I",-1,"PRON",8,"NSUBJ",338
"look","look",-1,"VERB",5,"PARATAXIS",338
"at","at",-1,"ADP",8,"PREP",338
"that","that",-1,"DET",9,"POBJ",338
",",",",-1,"PUNCT",8,"P",338
"and","and",-1,"CONJ",8,"CC",338
"I","I",-1,"PRON",14,"NSUBJ",338
"say","say",-1,"VERB",16,"PARATAXIS",338
",",",",-1,"PUNCT",14,"P",338
"be","is",-1,"VERB",8,"CONJ",338
"n't","n't",-1,"ADV",16,"NEG",338
"that","that",-1,"ADV",19,"ADVMOD",338
"amazing","amazing",-1,"ADJ",16,"ACOMP",338
"?","?",-1,"PUNCT",5,"P",338
"Because","Because",-1,"ADP",23,"MARK",338
"I","I",-1,"PRON",23,"NSUBJ",338
"settle","settled",-1,"VERB",23,"ROOT",338
"that","that",-1,"DET",25,"DET",338
"lawsuit","lawsuit",-1,"NOUN",23,"DOBJ",338
"with","with",-1,"ADP",23,"PREP",338
"no","no",-1,"DET",28,"DET",338
"admission","admission",-1,"NOUN",26,"POBJ",338
"of","of",-1,"ADP",28,"PREP",338
"guilt","guilt",-1,"NOUN",29,"POBJ",338
",",",",-1,"PUNCT",23,"P",338
"but","but",-1,"CONJ",23,"CC",338
"that","that",-1,"DET",34,"NSUBJ",338
"be","was",-1,"VERB",23,"CONJ",338
"a","a",-1,"DET",36,"DET",338
"lawsuit","lawsuit",-1,"NOUN",34,"ATTR",338
"bring","brought",-1,"VERB",36,"VMOD",338
"against","against",-1,"ADP",37,"PREP",338
"many","many",-1,"ADJ",42,"AMOD",338
"real","real",-1,"ADJ",41,"AMOD",338
"estate","estate",-1,"NOUN",42,"NN",338
"firm","firms",-1,"NOUN",38,"POBJ",338
",",",",-1,"PUNCT",23,"P",338
"and","and",-1,"CONJ",23,"CC",338
"it","it",-1,"PRON",46,"NSUBJ",338
"'s","'s",-1,"VERB",23,"CONJ",338
"just","just",-1,"ADV",48,"QUANTMOD",338
"one","one",-1,"NUM",46,"ATTR",338
"of","of",-1,"ADP",48,"PREP",338
"those","those",-1,"DET",51,"DET",338
"thing","things",-1,"NOUN",49,"POBJ",338
".",".",-1,"PUNCT",23,"P",338
